DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2014,4892.3467769642
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2015,4857.75370491681
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2016,4728.44918079799
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2017,4608.69769436659
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2018,4541.66085975172
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Finland,Gigagrams (Gg) CO2 equivalent,2019,4491.5118590813
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1990,69592.0725847236
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1991,70060.1247382708
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1992,70159.3265341895
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1993,70549.0447669468
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1994,70402.9427801831
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1995,70805.2807451701
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1996,69900.7351475867
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1997,68654.8933924873
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1998,68698.7913525917
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,1999,68667.7999979373
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2000,69039.2505260974
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2001,68902.5148840486
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2002,67320.785494776
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2003,66357.4317290038
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2004,64997.5353972007
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2005,64064.7462022037
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2006,63531.0509035492
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2007,63265.478476744
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2008,63542.6942662378
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2009,62430.3893905531
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2010,62148.478971428
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2011,60967.4336209438
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2012,59730.3987076028
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2013,59594.6868981059
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2014,59363.2031237731
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2015,58494.8842906202
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2016,58095.4297702214
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2017,57669.9586184124
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2018,56885.1897067022
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",France,Gigagrams (Gg) CO2 equivalent,2019,56465.9058943417
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1990,129656.304858658
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1991,130376.480105044
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1992,130215.884531287
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1993,128711.66446314
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1994,121851.825426209
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1995,123439.613517136
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1996,122686.441980577
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1997,120496.022344993
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1998,116934.820031412
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,1999,111339.033971238
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2000,106103.824433239
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2001,101325.933025195
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2002,99057.9090973952
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2003,94082.6965305371
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2004,89629.8690643519
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2005,85228.2497411766
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2006,81002.2385444649
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2007,77247.2732618583
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2008,71510.1089849647
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2009,67220.4539256331
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2010,62573.7146042549
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2011,59865.38254988
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2012,58351.0648081992
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2013,54252.4735539965
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2014,52298.8165479209
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2015,51380.6807294308
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2016,49657.0210004064
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2017,50150.116004843
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2018,49803.577615286
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",United Kingdom of Great Britain and Northern Ireland,Gigagrams (Gg) CO2 equivalent,2019,49499.4995611322
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1990,11042.2435557028
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1991,11040.9520075849
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1992,11116.915834427
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1993,11151.4858362228
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1994,11271.2384081952
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1995,11427.5094343334
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1996,11595.1603772651
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1997,11548.5420369916
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1998,11772.0915366938
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,1999,11753.0519923692
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2000,11735.9399888417
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2001,11055.6270396233
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2002,11164.3601895612
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2003,11261.482461038
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2004,11287.5400469912
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2005,11382.3181985725
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2006,11459.9105456787
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2007,11326.603257356
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2008,11229.7978084429
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2009,10861.5929629323
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2010,11068.1870464844
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2011,10935.6566953942
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2012,10772.4220906934
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2013,10532.8585021614
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2014,10323.5768603811
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2015,10150.1218014374
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2016,9800.77105845842
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2017,10092.4776631035
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2018,10188.809615213
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Greece,Gigagrams (Gg) CO2 equivalent,2019,10016.1543144802
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1990,4305.49155540202
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1991,4149.9484788595
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1992,3683.92750471357
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1993,3595.20736429377
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1994,3408.22345019721
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1995,3359.68901197706
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1996,3321.09103288237
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1997,3295.48497681469
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1998,3271.75628811094
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,1999,3325.88921436884
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,2000,3282.48059171562
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,2001,3354.74994331443
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Croatia,Gigagrams (Gg) CO2 equivalent,2002,3362.68447598125
